cvegeo,cve_ent,cve_mun,cluster_id,n_observaciones,dias_con_firms,dias_con_conafor,dias_con_smn,firms_total,cluster_label,cluster_name,nivel_actividad_firms,nivel_confirmacion_conafor,nivel_cobertura_smn,color_sugerido,orden_visualizacion
14053,14,53,1,140,21,9,131,69.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14055,14,55,1,128,1,0,128,2.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14056,14,56,1,497,496,3,0,3837.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14057,14,57,1,326,68,2,272,201.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14058,14,58,1,2238,291,66,2192,995.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14059,14,59,1,1251,92,59,1251,246.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14060,14,60,1,3793,54,2,3782,120.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14061,14,61,1,3502,639,167,3471,4060.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14062,14,62,1,3788,267,54,3773,851.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14063,14,63,1,4138,305,15,4096,633.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14064,14,64,1,4680,154,13,4649,585.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14065,14,65,1,5485,1173,25,5218,7000.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14066,14,66,1,884,59,3,880,160.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14067,14,67,1,4717,379,27,4684,1211.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14068,14,68,1,2063,385,49,1964,3578.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14069,14,69,1,182,4,0,181,5.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14070,14,70,1,458,457,3,0,977.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14071,14,71,1,3075,56,10,3066,162.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14072,14,72,1,3740,242,7,3695,641.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14074,14,74,1,184,183,2,0,422.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14075,14,75,1,209,206,10,0,730.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14076,14,76,1,151,141,18,0,679.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14077,14,77,1,4735,556,45,4501,1379.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14080,14,80,1,324,320,12,0,1547.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14081,14,81,1,17,14,5,0,134.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14082,14,82,1,15,0,0,15,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14083,14,83,1,3876,676,187,3754,1976.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14084,14,84,1,3594,601,100,3497,4945.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14085,14,85,1,877,88,6,869,187.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14086,14,86,1,20,2,1,20,3.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14087,14,87,1,1115,1083,139,0,6547.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14088,14,88,1,3891,424,109,3865,1576.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14089,14,89,1,106,25,7,79,46.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14090,14,90,1,505,124,21,375,337.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14091,14,91,1,499,28,1,486,85.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14092,14,92,1,4565,419,4,4460,946.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14093,14,93,1,3759,864,52,3634,3287.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14094,14,94,1,3279,364,82,3220,908.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14096,14,96,1,4,1,0,4,2.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14097,14,97,1,2795,1165,278,1714,3870.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14098,14,98,1,1503,439,0,1441,811.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14099,14,99,1,23,0,0,23,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14100,14,100,1,2632,693,40,2567,4353.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14101,14,101,1,2905,471,6,2865,1191.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14102,14,102,1,125,59,1,68,234.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14103,14,103,1,3,0,0,3,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14104,14,104,1,4283,60,31,4265,296.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14105,14,105,1,1703,196,3,1695,506.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14106,14,106,1,46,1,0,46,3.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14107,14,107,1,3176,215,18,3116,703.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14108,14,108,1,59,2,0,59,5.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14109,14,109,1,7,1,0,7,24.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14110,14,110,1,3720,280,16,3587,834.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14111,14,111,1,168,162,12,0,384.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14112,14,112,1,20,1,0,20,1.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14113,14,113,1,97,86,22,0,200.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14114,14,114,1,595,585,14,0,1226.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14115,14,115,1,1801,88,23,1721,426.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14116,14,116,1,9,9,0,0,12.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14117,14,117,1,447,14,0,447,21.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14118,14,118,1,4279,187,2,4274,459.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14119,14,119,1,3978,573,16,3849,1373.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14120,14,120,1,2611,602,375,2381,1500.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14122,14,122,1,294,293,3,0,588.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14123,14,123,1,245,243,10,0,790.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
14125,14,125,1,192,187,10,0,358.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15001,15,1,1,5336,193,480,5309,428.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15002,15,2,1,3694,420,16,3647,678.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15003,15,3,1,4476,119,57,4475,337.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15004,15,4,1,3347,74,47,3343,208.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15005,15,5,1,6665,425,56,6663,830.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15006,15,6,1,4,4,0,0,9.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15007,15,7,1,3,0,0,3,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15008,15,8,1,2863,358,17,2856,2119.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15009,15,9,1,11,0,0,11,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15010,15,10,1,25,11,0,25,19.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15011,15,11,1,3139,49,0,3137,97.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15013,15,13,1,377,12,1,377,51.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15014,15,14,1,1869,80,71,1868,175.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15015,15,15,1,4,1,0,4,1.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15016,15,16,1,262,254,15,0,536.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15018,15,18,1,15,0,0,15,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15021,15,21,1,2316,95,82,2315,333.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15023,15,23,1,92,89,3,0,135.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15026,15,26,1,111,64,57,0,113.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15029,15,29,1,787,35,0,771,49.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15031,15,31,1,26,0,0,26,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15033,15,33,1,3,0,0,3,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15035,15,35,1,3044,126,5,3034,349.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15036,15,36,1,4,0,0,4,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15037,15,37,1,136,100,56,0,249.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15038,15,38,1,721,4,3,721,6.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15039,15,39,1,140,16,26,140,99.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15040,15,40,1,276,197,108,0,407.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15041,15,41,1,32,20,16,0,42.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15042,15,42,1,3051,169,18,3051,331.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15045,15,45,1,47,4,0,47,5.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15046,15,46,1,1,0,0,1,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15047,15,47,1,27,0,1,27,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15048,15,48,1,4221,280,68,4210,585.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15049,15,49,1,9,0,0,9,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15050,15,50,1,2,0,0,2,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15051,15,51,1,8,0,0,8,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15052,15,52,1,17,1,0,17,1.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15054,15,54,1,58,0,0,58,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15056,15,56,1,773,16,62,773,29.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15057,15,57,1,2941,145,55,2941,272.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15058,15,58,1,1,0,0,1,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15059,15,59,1,903,31,0,896,104.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15060,15,60,1,2065,67,175,2065,212.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15062,15,62,1,2543,86,115,2526,177.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15063,15,63,1,4367,281,357,4366,1309.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15064,15,64,1,1,0,0,1,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15065,15,65,1,60,4,0,60,6.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15067,15,67,1,56,0,0,56,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15070,15,70,1,15,0,0,15,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15071,15,71,1,204,12,0,204,77.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15073,15,73,1,2,2,0,0,2.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15075,15,75,1,81,68,16,0,123.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15076,15,76,1,41,0,0,41,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15077,15,77,1,23,0,0,23,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15080,15,80,1,16,0,0,16,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15081,15,81,1,2779,103,7,2774,241.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15082,15,82,1,3314,436,113,3304,1959.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15083,15,83,1,743,23,4,743,51.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15084,15,84,1,1,0,0,1,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15085,15,85,1,2864,123,113,2849,358.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15086,15,86,1,4612,313,309,4609,1135.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15087,15,87,1,1675,86,11,1675,161.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15088,15,88,1,3787,157,165,3749,443.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15090,15,90,1,3,0,0,3,0.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
15091,15,91,1,1173,4,0,1173,5.0,Cluster 1,Actividad térmica media con incendios registrados relevantes,Media,Alta,Media,#D97706,3
